# #JD, mag, error
1.047406530197396933e+03,9.998925426517483173e-01,1.753283416498846383e-04
1.047426962787438242e+03,1.000048121207159690e+00,1.753295000543580301e-04
1.047447395377530484e+03,1.000128452988890082e+00,1.753076104959919829e-04
1.047467827967659105e+03,1.000007381308322563e+00,1.753476374541004779e-04
1.047488260557845933e+03,1.000000000000000000e+00,1.752967831104571201e-04
1.047508693148083694e+03,1.000136609389465248e+00,1.753188704688103585e-04
1.047529125738357834e+03,1.000223757720432260e+00,1.753077457888142841e-04
1.047549558428683667e+03,1.000247281438301661e+00,1.753585529730427325e-04
1.047569991019045119e+03,1.000193015985520573e+00,1.753364988310031998e-04
1.047590423509493121e+03,1.000034614846547321e+00,1.753394341793119656e-04
1.047610856199971749e+03,9.998813611681580671e-01,1.753742906935988632e-04
1.047631288790500548e+03,9.998460642661067821e-01,1.753922970205091440e-04
1.047651721281094069e+03,9.998546901418339239e-01,1.753609439328386599e-04
1.047672153971710941e+03,9.998857594064323173e-01,1.753679345496119628e-04
1.047692586562392535e+03,9.996963100714457706e-01,1.753870801660297048e-04
1.047713019053131575e+03,1.000153959433751627e+00,1.754026258770651663e-04
1.047733451743893966e+03,1.000145330976189628e+00,1.753955162432067492e-04
1.047753884334721079e+03,9.999549124990706472e-01,1.753933460074478244e-04
1.047774317025607161e+03,1.000236950161706551e+00,1.754335985604270386e-04
1.047794749516542652e+03,1.000134501120283126e+00,1.754503462413016708e-04
1.047815182107544388e+03,9.999040583417386774e-01,1.754073979629283274e-04
1.047835614798546885e+03,1.000095950863946426e+00,1.753899218038539216e-04
1.047856047289656999e+03,9.999093259115552357e-01,1.754409569901014632e-04
1.047876479880804254e+03,9.997526333086254047e-01,1.754125011469375404e-04
1.047896912571952271e+03,1.000301026888408717e+00,1.754331223436740226e-04
1.047917345063207904e+03,9.998342670804711840e-01,1.754543993282274854e-04
1.047937777654500678e+03,9.999204434514643580e-01,1.754784032490884884e-04
1.047958210345852422e+03,9.998850225233006928e-01,1.754784817827341665e-04
1.047978642937254335e+03,1.000247427896794772e+00,1.754600036595910532e-04
1.047999075528692629e+03,1.000165760391482417e+00,1.755019830965972650e-04
1.048019508120189130e+03,1.000000000000000000e+00,1.754971012030130824e-04
1.048039940711736563e+03,9.998367327663804094e-01,1.754703491532419890e-04
1.048060373303349479e+03,9.999718767175118650e-01,1.754525806010696497e-04
1.048080805895020603e+03,1.000025724129444571e+00,1.755104474647826529e-04
1.048101238386712794e+03,1.000205411321293036e+00,1.754965799007505761e-04
1.048121671078501095e+03,9.999318434307290504e-01,1.754702729970884214e-04
1.048142103670288634e+03,1.000149469268897473e+00,1.755181210578920321e-04
1.048162536162184551e+03,1.000005375930671958e+00,1.755280762336788923e-04
1.048182968854089268e+03,9.999758075687941172e-01,1.754763034708830649e-04
1.048203401446080534e+03,9.999095642002494566e-01,1.755032958214772351e-04
1.048223834138123493e+03,9.997777305608572807e-01,1.754973809958681455e-04
1.048244266630201309e+03,9.998957236118806158e-01,1.755671628291763657e-04
1.048264699222338095e+03,1.000000000000000000e+00,1.755341600291325814e-04
1.048285131914526573e+03,1.000000000000000000e+00,1.755576217767100479e-04
1.048305564406779013e+03,1.000350216986647389e+00,1.755575263705252509e-04
1.048325996999090421e+03,1.000159224475010600e+00,1.755837696435873490e-04
1.048346429691424419e+03,9.997697875389653932e-01,1.755785180935397411e-04
1.048366862183851481e+03,9.998984627334697173e-01,1.756081320037719030e-04
1.048387294776308408e+03,9.995892328279436523e-01,1.755884359931552481e-04
1.048407727468817029e+03,9.997304443422323494e-01,1.756031989859613404e-04
1.048428159961389611e+03,9.997943109146640861e-01,1.756150463019004698e-04
1.048448592654051026e+03,9.998939167196282396e-01,1.756731028506109999e-04
1.048469025246704405e+03,1.000307299870959010e+00,1.756760314705324685e-04
1.048489457839452371e+03,1.000526298391681390e+00,1.756656697289371094e-04
1.048509890432251268e+03,1.000382094087017171e+00,1.756890896071417255e-04
1.048530323025086545e+03,1.000108596269247307e+00,1.756806169441149071e-04
1.048550755618009134e+03,1.000000000000000000e+00,1.757064607383888486e-04
1.048571188210989931e+03,9.997925723403963127e-01,1.756971109240315924e-04
1.048591620803992555e+03,1.000000000000000000e+00,1.757297698116748116e-04
1.048612053497061424e+03,1.000109300753954100e+00,1.757158218924627596e-04
1.048632486090180464e+03,9.996762053419581129e-01,1.757230439249733841e-04
1.048652918583393330e+03,9.999558716177493478e-01,1.756919005788389152e-04
1.048673351276607718e+03,9.997537775106281055e-01,1.757275535130714301e-04
1.048693783769936999e+03,9.995348528652505671e-01,1.757285841223292229e-04
1.048714216363288870e+03,1.000101345101416239e+00,1.757702694199185370e-04
1.048734649056706985e+03,1.000126264629699779e+00,1.757770146084233927e-04
1.048755081550174509e+03,1.000373992616891528e+00,1.757307549261915192e-04
1.048775514143708278e+03,1.000316107327237081e+00,1.757673566864212974e-04
1.048795946837271913e+03,1.000048950375090673e+00,1.757879316337868016e-04
1.048816379330921336e+03,9.999976917532692466e-01,1.757466525974219645e-04
1.048836812024623214e+03,9.998812211961400909e-01,1.757954638397347350e-04
1.048857244618389814e+03,1.000204304574258130e+00,1.758005661538920958e-04
1.048877677112206584e+03,9.998086795793682535e-01,1.757660010917059059e-04
1.048898109806090361e+03,9.999388236362384275e-01,1.758166554410303607e-04
1.048918542400002480e+03,9.998767740306993002e-01,1.757709419020698008e-04
1.048938974894001149e+03,9.998916789730319943e-01,1.757790319547149823e-04
1.048959407588052272e+03,1.000269271762743051e+00,1.758114388097175673e-04
1.048979840182168118e+03,1.000074271797257275e+00,1.758537669591880381e-04
1.049000272776305792e+03,9.998050832855261971e-01,1.757683488725436487e-04
1.049020705370538053e+03,9.996116953586531295e-01,1.757797532914374592e-04
1.049041137964828522e+03,9.997684946862506195e-01,1.758297710948813466e-04
1.049061570659170684e+03,1.000183396250306833e+00,1.758625220150973449e-04
1.049082003153576807e+03,1.000028963205759291e+00,1.758166731327705234e-04
1.049102435748041898e+03,1.000503937729193327e+00,1.758499419396882793e-04
1.049122868442558683e+03,1.000000000000000000e+00,1.758270736841646275e-04
1.049143300937139429e+03,1.000000000000000000e+00,1.758988507844483329e-04
1.049163733531779144e+03,1.000197489154457609e+00,1.758701335971843492e-04
1.049184166226470552e+03,1.000287299209373648e+00,1.759514974147883507e-04
1.049204598821226682e+03,1.000000000000000000e+00,1.759755821178941523e-04
1.049225031316040258e+03,1.000000000000000000e+00,1.759178391738013469e-04
1.049245464010906289e+03,9.997825770455281980e-01,1.759253592640798642e-04
1.049265896605837042e+03,9.965443791996394518e-01,1.757762448541176051e-04
1.049286329200855107e+03,9.942928736276408497e-01,1.756833095942172246e-04
1.049306761795924103e+03,9.939807598876544414e-01,1.756543908772878351e-04
1.049327194391029479e+03,9.939112300757846352e-01,1.756375804036256047e-04
1.049347626986222167e+03,9.935247714400038399e-01,1.755764043861863350e-04
1.049368059581436682e+03,9.939817948644611434e-01,1.756470134753015976e-04
1.049388492176745785e+03,9.943684476674820027e-01,1.756527031970926418e-04
1.049408924772113096e+03,9.961352054070143902e-01,1.757401180137002606e-04
1.049429357367531338e+03,1.000217470237493300e+00,1.759510851367868990e-04
1.049449789963044168e+03,1.000265554158166870e+00,1.759737521391160485e-04
1.049470222558586102e+03,1.000185897542713809e+00,1.760270032555186714e-04
1.049490655154178967e+03,1.000189942981467128e+00,1.759892959624510648e-04
1.049511087849867181e+03,1.000482852011204349e+00,1.759910713915914396e-04
1.049531520345582976e+03,1.000407123378128205e+00,1.760135971673153362e-04
1.049551952941379568e+03,1.000387282494311192e+00,1.760054141571700860e-04
1.049572385637242405e+03,9.999480862311779239e-01,1.759976426489718009e-04
1.049592818133161927e+03,1.000168454882504498e+00,1.759873903718932927e-04
1.049613250729162246e+03,1.000160845999875647e+00,1.760068367781867076e-04
1.049633683425199706e+03,9.998037100911698616e-01,1.759892832808493109e-04
1.049654115921293851e+03,9.998826822761526234e-01,1.759736463188361552e-04
1.049674548517468793e+03,1.000063090285473466e+00,1.759879230783072395e-04
1.049694981213709980e+03,1.000053557370105706e+00,1.759596975875812332e-04
1.049715413810001337e+03,9.997834473012553458e-01,1.760187997174724275e-04
1.049735846406358178e+03,1.000263954829429203e+00,1.760387813164583334e-04
1.049756279002773226e+03,1.000000000000000000e+00,1.760307250914723044e-04
1.049776711599275586e+03,9.999348699528307627e-01,1.760422744068529052e-04
1.049797144195799774e+03,1.000222755795576957e+00,1.760416808365475034e-04
1.049817576792418549e+03,9.998568207244197259e-01,1.760349308744476628e-04
1.049838009389088256e+03,9.998917961435490609e-01,1.760291351522232258e-04
1.049858442085838760e+03,9.999954713553106389e-01,1.760387592682447367e-04
1.049878874582645949e+03,1.000071013269749676e+00,1.760377035356418078e-04
1.049899307179526659e+03,9.997862855444814567e-01,1.760135035845770165e-04
1.049919739876459062e+03,9.993698308545074793e-01,1.760404654205340914e-04
1.049940172373455425e+03,9.998875506202878904e-01,1.760668845682546136e-04
1.049960605070518795e+03,1.000091159327907153e+00,1.760568536143565369e-04
1.049981037667646888e+03,1.000267319102590369e+00,1.760365416175923214e-04
1.050001470164846978e+03,9.998812740222549067e-01,1.760502178391611756e-04
1.050021902862099523e+03,1.000181859956076114e+00,1.760964335291138828e-04
1.050042335359416029e+03,1.000219740270855029e+00,1.760726426609496211e-04
1.050062767956820608e+03,1.000263888251710531e+00,1.761292064938159365e-04
1.050083200654262328e+03,9.999519052740155622e-01,1.761154167448366551e-04
1.050103633151797112e+03,1.000000000000000000e+00,1.760764894841009020e-04
1.050124065849377075e+03,1.000076918924754477e+00,1.761313166157769700e-04
1.050144498447007209e+03,9.996801529869027148e-01,1.760434889847444818e-04
1.050164930944745720e+03,1.000027179140607236e+00,1.761126529582639254e-04
1.050185363642529410e+03,9.998993793517948481e-01,1.760805576881957892e-04
1.050205796240377822e+03,nan,nan
1.050226228838291718e+03,9.990741695024961677e-01,1.760015308979192791e-04
1.050246661436263821e+03,9.992118315633664594e-01,1.760445676070359548e-04
1.050267094034315960e+03,9.994685742362284797e-01,1.760668964295150683e-04
1.050287526632433583e+03,9.994867809476821741e-01,1.760625767990189980e-04
1.050307959230623965e+03,9.997355821187600133e-01,1.760673168167194722e-04
1.050328391828865279e+03,9.997903068775971791e-01,1.760629925719511943e-04
1.050348824527187389e+03,1.000121910343760190e+00,1.760829375380608430e-04
1.050369257125566946e+03,1.000125099137211038e+00,1.761180185542055184e-04
1.050389689624011226e+03,1.000084627378807767e+00,1.761074379461371184e-04
1.050410122322537063e+03,1.000154797090508696e+00,1.761320440492543024e-04
1.050430554921113071e+03,1.000699871004356867e+00,1.761527595894544628e-04
1.050450987419768353e+03,1.000481167339725808e+00,1.761280978957820620e-04
1.050471420118497917e+03,1.000266316538652278e+00,1.761184543672864001e-04
1.050491852717284928e+03,1.000252532724915877e+00,1.761081556681476042e-04
1.050512285216151213e+03,9.999017821195842481e-01,1.761038846338885131e-04
1.050532717915069952e+03,9.998629499436716417e-01,1.760748059333976231e-04
1.050553150514053414e+03,9.998098517055328260e-01,1.760863721348914185e-04
1.050573583213117672e+03,9.998804947363714168e-01,1.761175364339865538e-04
1.050594015712267719e+03,9.996112096151698045e-01,1.760386405110280568e-04
1.050614448311476735e+03,9.998041655679892337e-01,1.761248069273201793e-04
1.050634881010737445e+03,9.997418108054346719e-01,1.761036542622491864e-04
1.050655313510062115e+03,9.998865528172299344e-01,1.761246903252456936e-04
1.050675746109482134e+03,1.000122218375320671e+00,1.761507283912153437e-04
1.050696178708967636e+03,1.000141691636202923e+00,1.761211351279338023e-04
1.050716611308496795e+03,9.999663602850102917e-01,1.761619403763221500e-04
1.050737043908127816e+03,1.000478270960836857e+00,1.761573643917606900e-04
1.050757476507809770e+03,1.000014070781040099e+00,1.760777722471456674e-04
1.050777909107571759e+03,1.000174920538851708e+00,1.761294962792943732e-04
1.050798341807385441e+03,9.998493668928091216e-01,1.760872291459160649e-04
1.050818774307292188e+03,1.000293362019333054e+00,1.761300226575539024e-04
1.050839206907257903e+03,1.000190626698280960e+00,1.761062934835532802e-04
1.050859639607275312e+03,9.997407717139346062e-01,1.760875651445079700e-04
1.050880072207386547e+03,9.998313733293312522e-01,1.761044330830050387e-04
1.050900504707584332e+03,9.994906669978712577e-01,1.760841503155894197e-04
1.050920937407820020e+03,9.998094096333313141e-01,1.760919603472430180e-04
1.050941370008134982e+03,9.998498821411008208e-01,1.760744926971768618e-04
1.050961802508536493e+03,1.000166501594339508e+00,1.760977708225997646e-04
1.050982235208975908e+03,1.000122563673611076e+00,1.761015935037555410e-04
1.051002667809523700e+03,1.000305156567866449e+00,1.760988529354192539e-04
1.051023100510130462e+03,1.000744728485329693e+00,1.761555579995789666e-04
1.051043533010801184e+03,1.000107628634766987e+00,1.761294931951446299e-04
1.051063965611552703e+03,1.000097325926798231e+00,1.761374578669377890e-04
1.051084398312377743e+03,1.000161583857107850e+00,1.761568608052869263e-04
1.051104830813266744e+03,1.000048176453777415e+00,1.761488993857285388e-04
1.051125263414221990e+03,9.997986292141413101e-01,1.761302451165717704e-04
1.051145696115265309e+03,9.999518258670814230e-01,1.761752857097926162e-04
1.051166128616358037e+03,9.997574039953770475e-01,1.761636035235395620e-04
1.051186561317546875e+03,9.997094243248836332e-01,1.761241224170221535e-04
1.051206993918807711e+03,9.998175231005734798e-01,1.762105998004664779e-04
1.051227426420118718e+03,9.997362081570064785e-01,1.761085745996804602e-04
1.051247859121525835e+03,9.999487446090311593e-01,1.762134694430015497e-04
1.051268291722990398e+03,9.998049999214797534e-01,1.761582106106585413e-04
1.051288724224548787e+03,1.000000000000000000e+00,1.761765812867621618e-04
1.051309156926159631e+03,1.000114835504402055e+00,1.761699015658259283e-04
1.051329589427856263e+03,1.000494023738572880e+00,1.762021908388509658e-04
1.051350022129605350e+03,1.000212598549590437e+00,1.762148381817205676e-04
1.051370454731448262e+03,9.999817941122158826e-01,1.761810220814300268e-04
1.051390887333363935e+03,9.998529127749637979e-01,1.761359779200895857e-04
1.051411319935345091e+03,1.000101039979757411e+00,1.761915781798288237e-04
1.051431752537406282e+03,9.997547685524669214e-01,1.761597732026598626e-04
1.051452185139540234e+03,1.000146599474919684e+00,1.761994912111170680e-04
1.051472617741739668e+03,1.000174899967042563e+00,1.761689455978576496e-04
1.051493050344033691e+03,1.000218817579912267e+00,1.761930937764492780e-04
1.051513482946385921e+03,9.998799993258389307e-01,1.761540583557150705e-04
1.051533915548818186e+03,1.000489909473165850e+00,1.761988576180489744e-04
1.051554348151330487e+03,1.000107959213567765e+00,1.761785077675077069e-04
1.051574780753900995e+03,1.000000000000000000e+00,1.761826255069425082e-04
1.051595213456566853e+03,9.997096665161233631e-01,1.761195990614356291e-04
1.051615645959296671e+03,1.000085511155450302e+00,1.761573088610814597e-04
1.051636078662093496e+03,9.996110590575861821e-01,1.761517487815202011e-04
1.051656511264984147e+03,9.997503035742314470e-01,1.761107005831526271e-04
1.051676943767946796e+03,1.000115459319127043e+00,1.761613995750081004e-04
1.051697376470969175e+03,9.997558887623126944e-01,1.761706977207437184e-04
1.051717809074070829e+03,1.000076171055345631e+00,1.761847802491535008e-04
1.051738241577266308e+03,1.000000000000000000e+00,1.761628101660173064e-04
1.051758674280514242e+03,1.000065000033703688e+00,1.761854501517149025e-04
1.051779106883856002e+03,1.000244496423072116e+00,1.761927146954122365e-04
1.051799539387284312e+03,1.000335282084218180e+00,1.761757619600112128e-04
1.051819972090772353e+03,9.993064243706473171e-01,1.761319730031547977e-04
1.051840404694339668e+03,9.998629795750980653e-01,1.761486521127240035e-04
1.051860837397973228e+03,9.998132066553505615e-01,1.761425904117098736e-04
1.051881269901685300e+03,9.995093937710916032e-01,1.760561356611484488e-04
1.051901702505492722e+03,1.000326121473318342e+00,1.761804581325375322e-04
1.051922135209359112e+03,9.995732006180408913e-01,1.760901266811602751e-04
1.051942567713325843e+03,1.000000000000000000e+00,1.761145971074504538e-04
1.051963000317344267e+03,1.000136286082967674e+00,1.760943946985604140e-04
1.051983432921457279e+03,9.999865255688399346e-01,1.761023725945313209e-04
1.052003865525635774e+03,1.000137439065552858e+00,1.760973743628404826e-04
1.052024298229895066e+03,1.000301340778789294e+00,1.761060837771396691e-04
1.052044730734240147e+03,9.999621767774652392e-01,1.760931976932802805e-04
1.052065163338658749e+03,1.000316424906682045e+00,1.761091248630978654e-04
1.052085596043143596e+03,9.999150252734853028e-01,1.760609891431374249e-04
1.052106028647722269e+03,1.000119136944260578e+00,1.761001955737774398e-04
1.052126461152380216e+03,9.997645168799631499e-01,1.760911854401422103e-04
1.052146893857119721e+03,1.000114324350307227e+00,1.760853920617905905e-04
1.052167326461916673e+03,1.000196122000201804e+00,1.761100990020645143e-04
1.052187758966814727e+03,9.998438173916407434e-01,1.760934940824245194e-04
1.052208191671765235e+03,9.998127437410605500e-01,1.760952956978463903e-04
1.052228624276824121e+03,1.000034063311379118e+00,1.760993611434671100e-04
1.052249056981934700e+03,9.998727918145670079e-01,1.760859118600511771e-04
1.052269489487138344e+03,9.999780613994074807e-01,1.761164875884291649e-04
1.052289922092430061e+03,9.998893447777134069e-01,1.761016643366325398e-04
1.052310354797802574e+03,9.998776061023749717e-01,1.760959905354011253e-04
1.052330787303239049e+03,1.000038488306338458e+00,1.761476631866903302e-04
1.052351219908763596e+03,9.998571176620177914e-01,1.760845771087508871e-04
1.052371652614361665e+03,9.998698228484280692e-01,1.760861957879633643e-04
1.052392085120045522e+03,1.000004233048157332e+00,1.761133022630404562e-04
1.052412517725817452e+03,9.999957669697612239e-01,1.760628217651651886e-04
1.052432950431655627e+03,1.000254364677558572e+00,1.760667748804358628e-04
1.052453382937579590e+03,1.000143726109983477e+00,1.760929179335095384e-04
1.052473815643585112e+03,9.999695041059787348e-01,1.760945570559177358e-04
1.052494248249669909e+03,1.000141016507781089e+00,1.760926478651509927e-04
1.052514680855834740e+03,9.998562945442425187e-01,1.760794715848672590e-04
1.052535113462086883e+03,1.000194107780413066e+00,1.760949202721890316e-04
1.052555546068411786e+03,1.000202764211000961e+00,1.760962293910992309e-04
1.052575978674824000e+03,9.998923734727059864e-01,1.760734608081102634e-04
1.052596411281316250e+03,9.997861896602551202e-01,1.760775231399438145e-04
1.052616843887888535e+03,1.000005770801648097e+00,1.760802703240660913e-04
1.052637276494540856e+03,1.000134747440880600e+00,1.760899734266036063e-04
1.052657709101280489e+03,1.000173026870909476e+00,1.760726442150175306e-04
1.052678141708100156e+03,9.999666263104702857e-01,1.760503143827701932e-04
1.052698574314992584e+03,1.000131279424263164e+00,1.760905638065969527e-04
1.052719006921979599e+03,9.999389323489676906e-01,1.760415632593786365e-04
1.052739439529046649e+03,9.997947765141242948e-01,1.760568562113883659e-04
1.052759872236187221e+03,9.997770860199852727e-01,1.760711676231628564e-04
1.052780304743420857e+03,1.000127035733199499e+00,1.761040439604221689e-04
1.052800737350735290e+03,9.997544962620060760e-01,1.760584708542623866e-04
1.052821170058123244e+03,9.999999038371663040e-01,1.760775878862488387e-04
1.052841602565604262e+03,9.999629773303942981e-01,1.760474119481614860e-04
1.052862035273166839e+03,9.996719156003843754e-01,1.760311627338887516e-04
1.052882467880808690e+03,1.000047500137019707e+00,1.760866754979221050e-04
1.052902900388544367e+03,1.000576907822148920e+00,1.760942699118833287e-04
1.052923333096347051e+03,9.999818277338395900e-01,1.760860347041968402e-04
1.052943765704236284e+03,9.998925091057190295e-01,1.760629780311699091e-04
1.052964198212219344e+03,1.000028072050956451e+00,1.760777214192031995e-04
1.052984630920283962e+03,1.000169682088829726e+00,1.760648475830937443e-04
1.053005063528427854e+03,1.000000000000000000e+00,1.760435478568627354e-04
1.053025496036665572e+03,1.000034895736250595e+00,1.760226762008170907e-04
1.053045928744970297e+03,9.999411675190487125e-01,1.760239552943260709e-04
1.053066361353368848e+03,9.999651054814193696e-01,1.760115468570961250e-04
1.053086794061848195e+03,1.000000000000000000e+00,1.760257538380394454e-04
1.053107226570420607e+03,9.997415310321360327e-01,1.760024053980088093e-04
1.053127659179073817e+03,1.000297494519420516e+00,1.760593189706139219e-04
1.053148091887807823e+03,1.000027490563335508e+00,1.760350714684057963e-04
1.053168524396634893e+03,1.000457618790571601e+00,1.760424700046309783e-04
1.053188957005542761e+03,nan,nan
1.053209389714531426e+03,9.993949961435567575e-01,1.759183970796327975e-04
1.053229822323613917e+03,1.000000000000000000e+00,1.760331193502977112e-04
1.053250254832775681e+03,9.995193312273998876e-01,1.760120121673908688e-04
1.053270687542019004e+03,1.000111683797602735e+00,1.760411673524279400e-04
1.053291120151356154e+03,1.000193754176502914e+00,1.760519734413396736e-04
1.053311552760780614e+03,9.997807090669497132e-01,1.760079472647948671e-04
1.053331985370285111e+03,1.000160480218314607e+00,1.760262819758336584e-04
1.053352417879883433e+03,9.999392632925695468e-01,1.759992710243668556e-04
1.053372850589556037e+03,1.000411510413317995e+00,1.760368579435684765e-04
1.053393283199322468e+03,9.998851576497161942e-01,1.760083158167215559e-04
1.053413715709182725e+03,9.994863311222026425e-01,1.759987381769365328e-04
1.053434148419117264e+03,9.997721412447507783e-01,1.760322358317815234e-04
1.053454581029138353e+03,1.003315361311821752e+00,1.764723250391079883e-04
1.053475013739254791e+03,9.999514706506987816e-01,1.759675031500833016e-04
1.053495446249457018e+03,1.000224191825944908e+00,1.759944924256640292e-04
1.053515878859740042e+03,1.000013934105327573e+00,1.759733310037951779e-04
1.053536311570111138e+03,1.000104936765508601e+00,1.759828675384986771e-04
1.053556744080575299e+03,1.000204011678731630e+00,1.759606969666091709e-04
1.053577176691127534e+03,9.997966823283409576e-01,1.759726245938390940e-04
1.053597609401760565e+03,1.000145377900387711e+00,1.759956021563683856e-04
1.053618041912486660e+03,9.997497924305291939e-01,1.759895029565137429e-04
1.053638474523300829e+03,9.998505864936532150e-01,1.759759439660676743e-04
1.053658907234203070e+03,1.000151143051757785e+00,1.759659858493819063e-04
1.053679339745191101e+03,9.998765296748195475e-01,1.759701497262057557e-04
1.053699772456267965e+03,1.000000000000000000e+00,1.760146504266836488e-04
1.053720205067438656e+03,9.998811417959158065e-01,1.760031792392647491e-04
1.053740637678696658e+03,1.000416521580718143e+00,1.760385644674099042e-04
1.053761070290027419e+03,1.000230018290009015e+00,1.759904667195048952e-04
1.053781502901467320e+03,1.000320814983433726e+00,1.759979613312435888e-04
1.053801935512987257e+03,1.000178025572465490e+00,1.759888266585993169e-04
1.053822368124594504e+03,9.995235678284636327e-01,1.759500662370358699e-04
1.053842800736296340e+03,1.000323379067229235e+00,1.760109428043870412e-04
1.053863233348092763e+03,9.997884489881050385e-01,1.759726053943995027e-04
1.053883666059955431e+03,9.998184196805396384e-01,1.759523414327342976e-04
1.053904098571932991e+03,9.999069060261006614e-01,1.759638331757789210e-04
1.053924531283984834e+03,9.998834644062540855e-01,1.759705061602643476e-04
1.053944963896130503e+03,1.000164472388525239e+00,1.759349193560512078e-04
1.053965396408377273e+03,9.999803055843179411e-01,1.759440666765971402e-04
1.053985829120705603e+03,1.000246708582787969e+00,1.759777475799405918e-04
1.054006261633119720e+03,9.999591701138298427e-01,1.759590073001554892e-04
1.054026694245636463e+03,1.000346525645683826e+00,1.760075936450551757e-04
1.054047126958226727e+03,9.999878952861553927e-01,1.758788680850261160e-04
1.054067559470924607e+03,9.999180530086554386e-01,1.759789244878289026e-04
1.054087992183704046e+03,9.997916479351531827e-01,1.759462440708456051e-04
1.054108424796577310e+03,9.998599507848999757e-01,1.759687363803519116e-04
1.054128857309537125e+03,9.994568116776172406e-01,1.759038302034847748e-04
1.054149290022593050e+03,1.000080013416895675e+00,1.759463699747395779e-04
1.054169722635735525e+03,1.000094321889488436e+00,1.759390434613799321e-04
1.054190155148979102e+03,9.999830953442753190e-01,1.758801773727305202e-04
1.054210587862304237e+03,1.000101813852197319e+00,1.758828692179997496e-04
1.054231020475723199e+03,1.000213613376884636e+00,1.759286475034885168e-04
1.054251452989235986e+03,9.999142266320640848e-01,1.759109270273106975e-04
1.054271885702844884e+03,1.000215342262129159e+00,1.759391646073322243e-04
1.054292318316540332e+03,9.999131731839604464e-01,1.758993136883159954e-04
1.054312751030323852e+03,1.000535076929194300e+00,1.758355192768043084e-04
1.054333183544207714e+03,1.000193438329814555e+00,1.760119256135015688e-04
1.054353616158179648e+03,9.998828260774982324e-01,1.759496893894595051e-04
1.054374048872246931e+03,9.999670568398212334e-01,1.759576500841575353e-04
1.054394481486400764e+03,9.999481361326632012e-01,1.758917252148100663e-04
1.054414914000655699e+03,9.998120415030034014e-01,1.759744156120193206e-04
1.054435346714999469e+03,1.000000000000000000e+00,1.759174948863067287e-04
1.054455779329437064e+03,9.999059727294022926e-01,1.759283514449081420e-04
1.054476211843968485e+03,1.000174896485963583e+00,1.758607382986291149e-04
1.054496644558596017e+03,1.000270085184406188e+00,1.759001109564648478e-04
1.054517077173310099e+03,1.000269884198549120e+00,1.759636059499993335e-04
1.054537509788118768e+03,9.998329791383355758e-01,1.759330645513419982e-04
1.054557942403029301e+03,1.000069151823115732e+00,1.759517176666064366e-04
1.054578375018027145e+03,9.997941786064844516e-01,1.759419330677988486e-04
1.054598807633119577e+03,1.000076062220432993e+00,1.759613646867264059e-04
1.054619240248313872e+03,9.997806502184422017e-01,1.759457410465925758e-04
1.054639672763594717e+03,9.999797363594727928e-01,1.759327818234832411e-04
1.054660105478964397e+03,1.000151064959949432e+00,1.759715386244675912e-04
1.054680538094442454e+03,9.996964311986905605e-01,1.759541278323864706e-04
1.054700970810008585e+03,9.997828621268620708e-01,1.759472130461123285e-04
1.054721403325660503e+03,1.000403352086324249e+00,1.760108933071368028e-04
1.054741835941422323e+03,9.999232670673873224e-01,1.759352788587553707e-04
1.054762268657264940e+03,1.000000000000000000e+00,1.759705421549927857e-04
1.054782701173215173e+03,1.000011428309112604e+00,1.759156894411979376e-04
1.054803133789260755e+03,1.000151257032371621e+00,1.759987012100334427e-04
1.054823566505401686e+03,1.000021896615705064e+00,1.759881213981027482e-04
1.054843999021628406e+03,1.000109483078525763e+00,1.759183556659906151e-04
1.054864431637957750e+03,9.999247063740663855e-01,1.759851436639477389e-04
1.054884864354375168e+03,1.000194188407701246e+00,1.760170663808930161e-04
1.054905296970893687e+03,9.999835778079139148e-01,1.759734143317142599e-04
1.054925729587514070e+03,1.000399412415262868e+00,1.759924389431822623e-04
1.054946162204229040e+03,1.000134834102194947e+00,1.759661909085825644e-04
1.054966594821031322e+03,9.997756619748391360e-01,1.759894450290148450e-04
1.054987027437935467e+03,9.996222946240223006e-01,1.759968324724322023e-04
1.055007460054941475e+03,9.995305812667737433e-01,1.759617806611678216e-04
1.055027892672042071e+03,9.995895434809247693e-01,1.759845727389766482e-04
1.055048325289237255e+03,9.995218420882295840e-01,1.759954960488589151e-04
1.055068757906534302e+03,9.997767123569206715e-01,1.759840954005038362e-04
1.055089190523918660e+03,1.000113420518914831e+00,1.759716334777996485e-04
1.055109623241398367e+03,1.000028811308784515e+00,1.760037320143604113e-04
1.055130055758985691e+03,1.000128590770006154e+00,1.760261048378927869e-04
1.055150488476669125e+03,1.000428027678803122e+00,1.760080982886947688e-04
1.055170921094439109e+03,1.000118122962738942e+00,1.759667512190193656e-04
1.055191353612324747e+03,1.000010274868085469e+00,1.760179415378791213e-04
1.055211786330299219e+03,9.998763187465634639e-01,1.760176685644409156e-04
1.055232218948367517e+03,9.998256211669784843e-01,1.760191226478842496e-04
1.055252651466536918e+03,1.000112154375120133e+00,1.760156745041417908e-04
1.055273084184809704e+03,9.996646891456170136e-01,1.760261183664540063e-04
1.055293516703182831e+03,9.997779957917143356e-01,1.759885978240730920e-04
1.055313949421637517e+03,1.000341632500216127e+00,1.760167007030927471e-04
1.055334382040207856e+03,1.000176481319673183e+00,1.759691253146094061e-04
