# #JD, mag, error
2.826392775634667487e+02,1.000075000044587048e+00,1.743175525963332802e-04
2.826597100702128955e+02,1.000177878603813575e+00,1.743572151206399543e-04
2.826801427768441499e+02,9.997869238848938744e-01,1.743056565614595568e-04
2.827005753833509516e+02,1.000097619739762633e+00,1.743431550175126416e-04
2.827210079897486139e+02,9.999769094652044554e-01,1.743479793737579442e-04
2.827414405961462762e+02,1.000607007192664488e+00,1.743786051171588713e-04
2.827618732024202473e+02,1.000150272917581962e+00,1.743414852998404646e-04
2.827823058085850789e+02,9.998966590654919662e-01,1.743422943262565284e-04
2.828027383146327338e+02,1.000074806699301266e+00,1.743424844867612756e-04
2.828231710206746357e+02,9.993730236871275485e-01,1.743385340870854132e-04
2.828436036266066367e+02,9.999367410747428409e-01,1.743245677325349816e-04
2.828640361325378763e+02,9.999477234206677334e-01,1.743511537490038694e-04
2.828844688382305321e+02,9.998742365383588293e-01,1.743594829577252599e-04
2.829049014439297025e+02,9.999661199178468962e-01,1.743346724813162128e-04
2.829253339495116961e+02,1.000279480867573234e+00,1.743466600223875750e-04
2.829457665550871752e+02,1.000394724580126571e+00,1.743641290905633930e-04
2.829661992605542764e+02,1.000131762321043949e+00,1.742781843477401581e-04
2.829866317659034394e+02,9.999945568471155788e-01,1.742888764540022112e-04
2.830070643711369485e+02,1.000011260898790555e+00,1.743508656725036878e-04
2.830274970763639431e+02,1.000306386837733985e+00,1.743228764744104130e-04
2.830479296814810368e+02,1.000355464368497538e+00,1.743296743341588289e-04
2.830683621864736779e+02,1.000149204808749026e+00,1.743279414066792549e-04
2.830887948914751178e+02,1.000185043493666104e+00,1.743530342370812444e-04
2.831092274963593809e+02,1.000378232357210573e+00,1.743238609500542683e-04
2.831296600011264673e+02,9.999697873630860601e-01,1.742879328225595324e-04
2.831500926057706238e+02,1.000372308259604326e+00,1.743551264347132919e-04
2.831705253104228177e+02,1.000305877540144106e+00,1.743606962043447214e-04
2.831909578149497975e+02,9.999767312752209092e-01,1.743145448124911400e-04
2.832113904194848146e+02,1.000072618731861152e+00,1.743105057306523461e-04
2.832318231237877626e+02,1.000207065794194383e+00,1.743154585898962553e-04
2.832522556280891877e+02,1.000755269435099848e+00,1.743580634384164123e-04
2.832726882323840982e+02,9.999961532861069147e-01,1.743075675305870160e-04
2.832931208364534541e+02,1.000339355223199389e+00,1.743785641585376652e-04
2.833135534405155340e+02,1.000169536878164678e+00,1.743186883122840620e-04
2.833339860445848899e+02,9.997949998348739653e-01,1.743325091126560829e-04
2.833544186484214151e+02,1.000104419525944754e+00,1.743182692352458806e-04
2.833748512522579404e+02,9.995103638402899060e-01,1.743047112953240629e-04
2.833952838559707743e+02,1.000326669751985253e+00,1.743681987033089556e-04
2.834157164596908842e+02,9.994508020831994743e-01,1.743414237915828031e-04
2.834361490632873029e+02,9.997453841973273914e-01,1.743534387597102885e-04
2.834565816667745821e+02,9.996411622627660032e-01,1.743131746215422927e-04
2.834770141701446846e+02,9.996254970466614820e-01,1.743386143654283328e-04
2.834974467735155486e+02,9.998984015457974550e-01,1.743586914377374963e-04
2.835178794767634827e+02,9.996965213371298287e-01,1.743157010182975564e-04
2.835383119800171698e+02,1.000328432395273026e+00,1.743581060747105929e-04
2.835587445831552031e+02,9.999247636222169389e-01,1.743407014066693326e-04
2.835791772861703066e+02,1.000191560547720515e+00,1.743486555875969641e-04
2.835996098890755093e+02,1.000810612618070472e+00,1.743475874179771783e-04
2.836200423919799505e+02,1.000728618467340292e+00,1.743747028144025765e-04
2.836404749947614619e+02,1.000212102148995363e+00,1.743235057774148952e-04
2.836609076974345953e+02,1.000054127726989206e+00,1.743337482058171127e-04
2.836813402000989299e+02,1.000248311817353519e+00,1.743529913043255866e-04
2.837017728026548866e+02,1.000123733130807491e+00,1.743884149661647674e-04
2.837222055052116048e+02,1.000018667639009928e+00,1.743709700413474044e-04
2.837426380075339694e+02,9.998900589151009655e-01,1.743400738119948881e-04
2.837630706098498194e+02,9.997674543170619321e-01,1.743411977108743412e-04
2.837835033121737069e+02,1.000049060666468925e+00,1.743829020988889409e-04
2.838039358143723803e+02,1.000059285547243659e+00,1.743771766200291769e-04
2.838243684164626757e+02,1.000204871514416949e+00,1.743742730612660977e-04
2.838448010184365558e+02,9.999653857194048534e-01,1.743532492389724537e-04
2.838652336204104358e+02,1.000590416510049430e+00,1.743894062428736507e-04
2.838856662222606246e+02,1.000353459645752396e+00,1.743390043397712984e-04
2.839060988240016741e+02,1.000275038131992034e+00,1.743523331682842619e-04
2.839265315257362090e+02,1.000302147961509736e+00,1.743522415612154617e-04
2.839469640273600817e+02,1.000351583532983035e+00,1.743429777963812627e-04
2.839673966289847158e+02,1.000019323961524709e+00,1.743229158483101970e-04
2.839878291304921731e+02,1.000235545958196415e+00,1.743712385771115049e-04
2.840082618318774621e+02,9.999624778079685417e-01,1.743497944052101731e-04
2.840286944331528503e+02,9.998910918376286983e-01,1.743815934552807767e-04
2.840491270344209624e+02,1.000112191354173952e+00,1.743755359480833004e-04
2.840695596355799353e+02,1.000172695888824848e+00,1.743639018699876236e-04
2.840899922367389081e+02,1.000058347008608850e+00,1.743844790730761612e-04
2.841104248377814656e+02,1.000013320378171144e+00,1.743836317091203574e-04
2.841308573386995704e+02,1.000175977892073798e+00,1.743838165746187008e-04
2.841512900396264740e+02,1.000198958773040658e+00,1.743691825804078073e-04
2.841717226404289249e+02,9.999314294033344597e-01,1.743730906011404060e-04
2.841921551411214750e+02,1.000213497467484780e+00,1.744031273210579702e-04
2.842125878418155480e+02,1.000000000000000000e+00,1.744023895272331294e-04
2.842330204423924442e+02,1.000113596102724989e+00,1.743635718948127809e-04
2.842534529428448877e+02,9.997378209875471544e-01,1.743479829606213352e-04
2.842738856433061301e+02,1.000345475958090757e+00,1.743701283151398711e-04
2.842943182436429197e+02,1.000028985085813282e+00,1.743596510662337375e-04
2.843147507439862238e+02,9.999404359562711342e-01,1.743362173586695347e-04
2.843556160443258705e+02,9.998881885351412757e-01,1.743527190432442038e-04
2.843760485443126527e+02,9.996629741401830138e-01,1.743689689384191857e-04
2.843964811443074723e+02,9.996556576867832167e-01,1.743499500251936797e-04
2.844169138442957774e+02,9.995554793061499632e-01,1.743657318154958182e-04
2.844373463440570049e+02,9.996972119012982327e-01,1.743278772574210567e-04
2.844577789438189939e+02,9.998546097707486924e-01,1.743630476407316348e-04
2.844782115435809828e+02,1.000069036805246725e+00,1.743783582234583460e-04
2.844986441432192805e+02,1.000272488458401998e+00,1.743955171410013674e-04
2.845190767427484388e+02,1.000156832611578173e+00,1.743770742237008627e-04
2.845395092421604204e+02,9.998555482871122058e-01,1.743411059210241251e-04
2.845599419415666489e+02,9.998923182786533248e-01,1.743545060309736796e-04
2.845803745409793919e+02,1.000285429834067985e+00,1.743848112438402276e-04
2.846008070401585428e+02,1.000265725998507937e+00,1.743824346254131046e-04
2.846212397393319407e+02,9.999066728884741240e-01,1.743394900269839686e-04
2.846416723385118530e+02,1.000290576777081553e+00,1.743893387904861167e-04
2.846621049375753500e+02,9.998182253731491276e-01,1.743704584335219914e-04
2.846825374365143944e+02,9.998648398314484709e-01,1.743642443178620700e-04
2.847029701353458222e+02,1.000029545768975625e+00,1.744212181159237761e-04
2.847234027341764886e+02,9.998575228408989046e-01,1.743981322877969612e-04
2.847438352329991176e+02,1.000393946062030803e+00,1.744685942967760404e-04
2.847642679315977148e+02,1.000029171435555364e+00,1.743913492236833689e-04
2.847847005301955505e+02,9.999880874750775028e-01,1.743842191005459772e-04
2.848051330287853489e+02,1.000427159863406468e+00,1.744963805531075311e-04
2.848255656272667693e+02,9.999938092773419385e-01,1.744643204067663469e-04
2.848459983256325359e+02,1.000097363183622301e+00,1.744531680558605196e-04
2.848664308239895036e+02,9.999079851361758475e-01,1.743863717182947968e-04
2.848868634222380933e+02,1.000065939295890161e+00,1.744752452983722711e-04
2.849072961203710292e+02,9.996747134749098818e-01,1.743858564773453088e-04
2.849277287184959278e+02,9.998474867676480082e-01,1.744028937460077725e-04
2.849481612166273408e+02,1.000017633665293282e+00,1.744617844677189152e-04
2.849685939145274460e+02,9.996067129863034362e-01,1.743598361763319671e-04
2.849890265124195139e+02,9.996589615360012004e-01,1.744353775505545334e-04
2.850094590103180963e+02,1.000049523737346346e+00,1.744922361634617205e-04
2.850298916079846094e+02,9.997057616594404728e-01,1.744663987041776847e-04
2.850503243057610234e+02,9.998741256445550230e-01,1.744963053682727734e-04
2.850707568033103598e+02,9.998050907153583911e-01,1.744808438300495055e-04
2.850911894008604577e+02,9.996888753279260520e-01,1.744570171690907343e-04
2.851116220984040410e+02,9.992298363155954766e-01,1.744368881348914307e-04
2.851320545958369621e+02,9.999654828600826884e-01,1.744916524198461278e-04
2.851524871931542293e+02,9.997792028604203241e-01,1.744935530828824015e-04
2.851729197904642206e+02,9.998637142783446397e-01,1.744455373175079658e-04
2.851933523876650725e+02,9.997266767779375840e-01,1.744807636816082363e-04
2.852137849847495090e+02,9.993173485208749485e-01,1.744663026128443080e-04
2.852342175818266696e+02,9.998817231280058282e-01,1.744621966575762753e-04
2.852546502787954523e+02,9.999275904357470823e-01,1.745112765681020484e-04
2.852750827757627121e+02,1.000329594830032143e+00,1.745054372939446095e-04
2.852955153726070421e+02,1.000138722468303154e+00,1.744886064449026103e-04
2.853363805661938386e+02,1.000290575414356065e+00,1.745270373181828367e-04
2.853568131628053379e+02,1.000182805514067130e+00,1.745254343845388913e-04
2.853772456594233518e+02,1.000191528242490246e+00,1.745005103054938654e-04
2.853976783559264732e+02,1.000004877314895513e+00,1.745079395087678631e-04
2.854181109524215572e+02,1.000166391333093818e+00,1.745073800153117138e-04
2.854385435488075018e+02,1.000497579913866675e+00,1.745364030304738870e-04
2.854589761450770311e+02,1.000505740036865099e+00,1.745260412094184078e-04
2.854794087413392845e+02,1.000160763802519837e+00,1.745047908891101112e-04
2.854998413374923985e+02,1.000412320697711133e+00,1.745487914176363509e-04
2.855202738336447510e+02,9.999540406865609077e-01,1.745120727876640378e-04
2.855407065296749352e+02,1.000283259442012573e+00,1.744902957891584572e-04
2.855611390257108724e+02,1.000218447430611723e+00,1.745021002504934982e-04
2.855815716216311557e+02,1.000177271637550991e+00,1.744688279278556380e-04
2.856020043174285092e+02,1.000206816735891735e+00,1.744568075015361216e-04
2.856224368132316158e+02,9.999964358113542229e-01,1.744786188302077179e-04
2.856428694090354838e+02,1.000177646815619825e+00,1.745133894831572613e-04
2.856633020045992453e+02,9.998695318265431453e-01,1.745010583436249364e-04
2.856837346001702826e+02,1.000389246917891217e+00,1.745272334766852283e-04
2.857041671957413200e+02,1.000194529062398141e+00,1.745130569470112894e-04
2.857245997911886661e+02,1.000206159536716877e+00,1.745055460875248468e-04
2.857450323866432882e+02,9.999960606457952705e-01,1.745303685621690088e-04
2.857654649818650796e+02,1.000074191101269827e+00,1.745153091023394869e-04
2.857858975771960104e+02,9.999123025541247767e-01,1.745080386887716995e-04
2.858063302724185633e+02,9.997990939719656467e-01,1.745207437613613400e-04
2.858267627675231779e+02,9.998658755512702667e-01,1.745064462647220340e-04
2.858471953626212780e+02,9.997963801244491577e-01,1.745255891853003205e-04
2.858676278576094774e+02,1.000189831591991041e+00,1.744947349731096082e-04
2.858880605524827843e+02,9.998295830026443509e-01,1.745054741470462888e-04
2.859084931473480538e+02,9.996966841215544353e-01,1.744853919272406283e-04
2.859289256422198378e+02,9.999577008468834016e-01,1.745178496652223586e-04
2.859493583369767293e+02,9.999220607622175683e-01,1.745220514253067827e-04
2.859697909316091682e+02,9.999035864164890208e-01,1.744954023204665081e-04
2.859902235262488830e+02,9.999248765316254284e-01,1.745036677226566866e-04
2.860106560207714210e+02,9.997725719950313339e-01,1.744760072320347016e-04
2.860310887152882060e+02,1.000122576155008325e+00,1.745354823415074961e-04
2.860515213096950902e+02,9.997887976273307498e-01,1.744870446442672580e-04
2.860719538039847976e+02,1.000130829178451863e+00,1.745200500522425726e-04
2.861128190925592207e+02,1.000477081025652026e+00,1.745618935368592202e-04
2.861332515867325128e+02,1.000169655902379384e+00,1.745232097791247041e-04
2.861536842807836365e+02,1.000036482114994740e+00,1.745439082798598378e-04
2.861741168748412747e+02,9.995140094604032521e-01,1.745019274158135264e-04
2.861945493687817361e+02,1.000004970570937513e+00,1.745232899171253503e-04
2.862149819627229590e+02,9.994355119533321341e-01,1.745283271628794632e-04
2.862354146565412520e+02,9.994762169679067831e-01,1.745323938484168267e-04
2.862558472503660596e+02,1.000020819684092288e+00,1.745621269337688209e-04
2.862762797440664144e+02,9.999745849802297304e-01,1.745502667621668140e-04
2.862967124377755681e+02,9.997900223969857780e-01,1.745499224608582675e-04
2.863171450313675450e+02,9.999936228401357097e-01,1.745563086078868586e-04
2.863375775249587605e+02,9.997234376336390227e-01,1.745066145869380626e-04
2.863580101184270461e+02,1.000216821524000155e+00,1.745407347364434452e-04
2.863784428117869538e+02,1.000247017595455423e+00,1.745524940319320543e-04
2.863988753051380627e+02,1.000064332696445790e+00,1.745669033169366274e-04
2.864193078984972090e+02,9.999741168743162545e-01,1.745541849381742542e-04
2.864397405917407013e+02,1.000347550193150026e+00,1.745943700980394570e-04
2.864601730848662555e+02,1.000051673004971775e+00,1.745641593439504872e-04
2.864806056779852952e+02,1.000073336691941206e+00,1.745662749303137262e-04
2.865010383709959569e+02,9.999682081136269662e-01,1.745677002234423370e-04
2.865214708639978198e+02,9.997221257837075603e-01,1.745165852524167816e-04
2.865419034568913048e+02,1.000114225180031235e+00,1.745675570915479252e-04
2.865623360497847898e+02,9.996122158296968374e-01,1.745392350657141848e-04
2.865827686425618595e+02,9.996962435483405240e-01,1.745778716207622256e-04
2.866032012353316532e+02,9.998242537018791065e-01,1.745499673925087359e-04
2.866236338279923075e+02,9.996621057032393232e-01,1.745839219286927761e-04
2.866440664206456859e+02,9.998114056534038729e-01,1.745487310169497556e-04
2.866644990131899249e+02,9.996416613633298809e-01,1.745692227970473468e-04
2.866849315057334024e+02,9.997870216568308654e-01,1.745701393554530709e-04
2.867053640981612261e+02,9.998142181189945132e-01,1.745840374471117169e-04
2.867257967905825353e+02,1.000167870425788808e+00,1.745725789961941781e-04
2.867462292828931822e+02,1.000259218675148665e+00,1.745921421550490149e-04
2.867666618752045906e+02,9.998357844065899336e-01,1.745563549915057553e-04
2.867870945673930692e+02,1.000173125063069657e+00,1.745789080024399411e-04
2.868075270594708854e+02,9.999611734690624365e-01,1.745872194166217539e-04
2.868279596515494632e+02,1.000195540384998028e+00,1.745882016976387234e-04
2.868483923436215264e+02,1.000223675839032822e+00,1.745751965690646836e-04
2.868688249355836888e+02,1.000416685619000434e+00,1.746066785054275442e-04
2.868892574275450897e+02,1.000706574263684256e+00,1.745919445007967019e-04
2.869096900193835609e+02,1.000366041857069233e+00,1.746012748922296160e-04
2.869301227111136541e+02,1.000553705130447613e+00,1.745924138824516108e-04
2.869505552028422244e+02,1.000546858844112430e+00,1.746034615238414780e-04
2.869709877945642802e+02,1.000483741711187147e+00,1.745925283657820599e-04
2.869914204861779581e+02,1.000269724924655712e+00,1.745919788457958501e-04
2.870118529777828371e+02,1.000382365494707493e+00,1.746286952443373570e-04
2.870322855692793382e+02,1.000161405694479200e+00,1.745818938355685906e-04
2.870527181606594240e+02,9.999190637656544256e-01,1.745996492289369952e-04
2.870731507520395098e+02,1.000434317150932007e+00,1.745963063156874215e-04
2.870935833434123197e+02,1.000282667219371424e+00,1.746259803949439687e-04
2.871140159346759901e+02,1.000234743215025368e+00,1.746331813964302319e-04
2.871344486259331461e+02,1.000195447407156601e+00,1.746164668301823089e-04
2.871548811170796398e+02,1.000079998386902425e+00,1.746543264675671169e-04
2.871753137081104796e+02,9.997132962184643867e-01,1.746255927047639064e-04
2.871957463992512203e+02,9.994943059240953831e-01,1.746242074380170814e-04
2.872161788901648833e+02,9.997770689376561659e-01,1.746269684201139755e-04
2.872366114810793079e+02,9.997331744697580680e-01,1.746501654876616498e-04
2.872570439719929709e+02,9.999836808667823540e-01,1.746304605847914435e-04
2.872774766627844656e+02,1.000037797183875421e+00,1.746411804612123904e-04
2.872979092535824748e+02,1.000054585511204630e+00,1.746184543585229472e-04
2.873183418442640686e+02,9.998135461708170801e-01,1.746266929662426747e-04
2.873387744349383865e+02,1.000139465213277123e+00,1.746449998088156572e-04
2.873592070255035651e+02,1.000084316897603465e+00,1.746148891171540255e-04
2.873796396160614677e+02,1.000000000000000000e+00,1.746264067297226470e-04
2.874000721065094694e+02,1.000282127345230476e+00,1.746282994722094233e-04
2.874205047969589941e+02,1.000368510086240281e+00,1.746375962710910708e-04
2.874409373874077573e+02,1.000551500950166650e+00,1.746665492033050643e-04
2.874613698776156525e+02,1.000143971761650707e+00,1.746483333644803201e-04
2.874818025679487619e+02,1.000288883997036526e+00,1.746824352679431948e-04
2.875022351581574185e+02,1.000192374539628393e+00,1.746613218340342492e-04
2.875226676482561743e+02,9.998567737705594816e-01,1.746657276983711342e-04
2.875431003383564530e+02,9.999404390737685056e-01,1.746666365689067966e-04
2.875635329284559703e+02,1.000000000000000000e+00,1.746759412706700538e-04
2.875839654184310348e+02,1.000175777190311255e+00,1.746841910496451896e-04
2.876043980082977214e+02,9.997479650546560181e-01,1.746342089088420571e-04
2.876248305982808233e+02,1.000328762487346701e+00,1.746927303492716750e-04
2.876452632880245801e+02,1.000261227825181232e+00,1.746807765821647865e-04
2.876656957777740899e+02,1.000242938144571658e+00,1.746763351375379394e-04
2.876861283675243612e+02,1.000361311865980651e+00,1.746735069841785423e-04
2.877065609571509412e+02,1.000125596206788092e+00,1.746980329133114129e-04
2.877269935467847972e+02,1.000258321148904450e+00,1.747052219459914132e-04
2.877474260364178917e+02,1.000258227350375506e+00,1.746566166291378631e-04
2.877678587258124026e+02,9.997485261437135673e-01,1.746816005635016969e-04
2.877882913153298432e+02,1.000110963659823549e+00,1.747291410288905923e-04
2.878087238047301071e+02,1.000062376021794375e+00,1.747226488699610563e-04
2.878291564940082026e+02,9.998518921226869915e-01,1.746919055776756033e-04
2.878495890832928126e+02,1.000036956922017328e+00,1.747061323797884775e-04
2.878700216725774226e+02,9.997454274253829709e-01,1.747080478141628751e-04
2.878904541617375799e+02,1.000488049952001690e+00,1.747497713093942601e-04
2.879313194399583153e+02,9.998195243340574079e-01,1.746997124429752225e-04
2.879517519290020573e+02,9.999785186538756587e-01,1.747144782314698544e-04
2.879721846179381828e+02,9.998273020861738747e-01,1.747205724038817880e-04
2.879926172068735468e+02,1.000144087582736541e+00,1.747488858811394291e-04
2.880130496958008735e+02,1.000095964707501395e+00,1.746927303235354530e-04
2.880334823846205836e+02,1.000083957842093918e+00,1.747130168190013028e-04
2.880539149733231170e+02,9.999541272699027372e-01,1.746730213426101602e-04
2.880743474621340283e+02,1.000031332379415661e+00,1.747188668141051433e-04
2.880947800507201464e+02,9.999304869897630565e-01,1.747240583115421077e-04
2.881152127393070259e+02,1.000124204653997095e+00,1.747450503464772803e-04
2.881356452278851066e+02,1.000030958099713096e+00,1.747127553560971866e-04
2.881560778164712247e+02,1.000024672681234739e+00,1.747199766662866553e-04
2.881765105049416889e+02,1.000382567636747932e+00,1.747389328629094440e-04
2.881969430932877003e+02,1.000151695229367865e+00,1.746459960742820217e-04
2.882173755816402263e+02,1.000185561896056008e+00,1.747643897334316123e-04
2.882378081699935137e+02,9.999898681347113572e-01,1.747457717550848549e-04
2.882582408582238713e+02,9.999336731357718611e-01,1.746805597155616605e-04
2.882786733464599820e+02,1.000066609345103386e+00,1.747718166347340626e-04
2.883195386226943810e+02,1.000040247172049757e+00,1.747621095804429369e-04
2.883399711108140764e+02,9.995402056006166269e-01,1.747188946510330829e-04
2.883604036988181178e+02,1.000039309090663409e+00,1.747312286734696910e-04
2.883808363866992295e+02,1.000227699327681741e+00,1.747762900428782189e-04
2.884012688745860942e+02,1.000332688347013610e+00,1.747506355754152607e-04
2.884217014624737203e+02,1.000212130506139996e+00,1.747428049549595689e-04
2.884421340503540705e+02,1.000270676824350113e+00,1.747699881575077714e-04
2.884625667380096274e+02,1.000067552403777205e+00,1.747532367899925739e-04
2.884829992257800768e+02,1.000072525011277413e+00,1.747657777991980525e-04
2.885034318134275964e+02,9.998969816273581834e-01,1.747579294189334650e-04
2.885238645010831533e+02,9.997257388162801295e-01,1.747870400143595342e-04
2.885442969886207720e+02,9.995283233080534124e-01,1.747481661759466617e-04
2.885647295761518762e+02,9.997802522595219399e-01,1.747346638726610113e-04
2.885851620635730796e+02,9.999905232614054729e-01,1.747976938421137824e-04
2.886055947509958060e+02,9.997979859584759099e-01,1.747448233462035590e-04
2.886260273384104948e+02,9.996890503791868721e-01,1.747296814927388011e-04
2.886464599257160444e+02,9.999088912050269062e-01,1.747470286839292273e-04
2.886668925130215939e+02,9.998717345800944845e-01,1.747730059940626429e-04
2.886873250002026907e+02,1.000266289495151506e+00,1.747758585122479520e-04
2.887077576873925864e+02,9.994656382399972339e-01,1.747535578556034391e-04
2.887281902745817206e+02,9.992830440816701243e-01,1.747437473135264813e-04
2.887486228616471635e+02,9.998476146866037695e-01,1.747690276308048096e-04
2.887690553487191210e+02,9.996898808739071995e-01,1.747833340050724031e-04
2.887894879356754245e+02,9.995386215603636604e-01,1.747672522200670591e-04
2.888099206226252136e+02,9.995766211950448676e-01,1.747722701594159019e-04
2.888303531094643404e+02,9.994746236859610722e-01,1.747301983678252067e-04
2.888507856964206439e+02,9.994342750853114632e-01,1.747597276568861602e-04
2.888712183831376024e+02,9.996366749262441953e-01,1.747682840490228870e-04
2.888916508698603138e+02,9.995316747306003391e-01,1.747661191787232325e-04
2.889120834565837868e+02,9.995047443855157310e-01,1.747961868217740456e-04
2.889325160432999837e+02,9.994658025423032166e-01,1.747729743276154278e-04
2.889529486299070413e+02,9.999932437479331915e-01,1.747857314514665084e-04
2.889733812165140989e+02,9.994466441883658181e-01,1.747793397335078611e-04
2.889938138029974652e+02,9.993239056091530736e-01,1.747686410514766905e-04
2.890142463894881075e+02,9.994427030413268742e-01,1.748010120101705636e-04
2.890346789759787498e+02,9.993576859653960920e-01,1.747481196626120010e-04
2.890551115623457008e+02,9.993381678763971765e-01,1.748343736123858614e-04
2.890755442486042739e+02,9.993731690648424149e-01,1.748083370615444306e-04
2.890959767349777394e+02,9.995105463835655124e-01,1.748126325769714013e-04
2.891164093212282751e+02,9.997949662285450234e-01,1.748392647726187174e-04
2.891368418074853253e+02,9.998111061867556160e-01,1.748230105422429986e-04
2.891572744936274830e+02,1.000075726431837175e+00,1.748545911716621907e-04
2.891777070797616034e+02,9.995740740097783794e-01,1.748505132956835128e-04
2.891981396657865844e+02,9.998689097580216734e-01,1.748193450357453035e-04
2.892185722518115654e+02,9.994242132948174540e-01,1.748260303922903516e-04
2.892390048378292704e+02,9.993262469779643498e-01,1.748365802346070431e-04
2.892594374237378361e+02,9.995477034030345598e-01,1.748270269571997493e-04
2.892798699096456403e+02,9.995647818222560543e-01,1.748271644144286168e-04
2.893003025954312761e+02,9.997675645911445752e-01,1.748146787161385183e-04
2.893207351813398418e+02,1.000036033587808015e+00,1.748452629495647614e-04
2.893411676670148154e+02,9.998272452209515659e-01,1.748842549834909337e-04
2.893616003528004512e+02,9.999273697995744170e-01,1.748283098913359815e-04
2.893820329384761862e+02,9.999526116027253053e-01,1.748550140292235756e-04
2.894024654241511598e+02,9.999719418676787930e-01,1.748481468322063501e-04
2.894228981097039650e+02,9.998168221629417651e-01,1.748613638617822351e-04
2.894433306952632847e+02,9.997487873617803000e-01,1.748458191377156624e-04
2.894637631807054277e+02,9.998581140599676065e-01,1.748865327611362789e-04
2.894841957662574714e+02,9.998130709044018571e-01,1.748496359908935816e-04
2.895046284515847219e+02,9.996302707647305441e-01,1.748943565717776209e-04
2.895250610370276263e+02,9.993831902884704466e-01,1.748594415280956341e-04
2.895454935223533539e+02,9.995805356137932307e-01,1.748667040404625419e-04
2.895659262076733285e+02,9.996043709502800967e-01,1.748768990499366275e-04
2.895863587928834022e+02,1.000282833480990341e+00,1.748849175967139859e-04
2.896067912780854385e+02,9.999383471808193091e-01,1.748921571989472783e-04
2.896272238632955123e+02,1.000119833561786686e+00,1.748968995966127384e-04
2.896476565483899321e+02,1.000359588788824805e+00,1.749068588346036493e-04
2.896680890334828291e+02,1.000089239432305765e+00,1.748976341537687793e-04
2.896885216184527962e+02,1.000206441325950157e+00,1.749159654960829734e-04
2.897089542035464547e+02,1.000239190427203217e+00,1.749292873212605253e-04
2.897293867885164218e+02,1.000171346059359756e+00,1.748933024610539722e-04
2.897498193733772496e+02,1.000071503660996841e+00,1.748735152536334380e-04
2.897702519582380773e+02,1.000142346310087138e+00,1.749051003279043976e-04
2.897906845430989051e+02,9.998669434518114851e-01,1.748703765833131013e-04
2.898111171278360416e+02,1.000216756436047572e+00,1.749045448801590363e-04
2.898315496126961079e+02,9.998132725145961741e-01,1.748916301945486888e-04
2.898519822973175906e+02,9.999315975307553339e-01,1.748865793933104481e-04
2.898724148820620030e+02,9.999702558531461394e-01,1.748740007415159454e-04
2.898928473666892387e+02,1.000046727270748281e+00,1.748941189029473665e-04
2.899132800512015820e+02,9.999482063395628284e-01,1.749073062004025147e-04
2.899337126358223031e+02,1.000073468181380987e+00,1.748895414388867660e-04
2.899541451203331235e+02,1.000339661323881524e+00,1.749165150129484156e-04
2.899745777048447053e+02,1.000301003736743688e+00,1.749600048901085465e-04
2.899950103892333573e+02,9.999845181993258780e-01,1.749366850613231735e-04
2.900154428736277623e+02,1.000041190972702720e+00,1.749412665601022155e-04
2.900358754580229288e+02,9.999175242254995100e-01,1.748896903375970764e-04
2.900563081422951655e+02,9.998720171144269697e-01,1.749475088521886879e-04
2.900767407265739166e+02,1.000106777510104239e+00,1.749484022444506041e-04
2.900971732107354910e+02,1.000054139138900622e+00,1.749353997164697263e-04
2.901176058950077277e+02,9.999130208288373733e-01,1.749484569279578382e-04
2.901380384791700635e+02,9.997685246868843745e-01,1.749388930932275165e-04
2.901584709632152226e+02,1.000190847501774227e+00,1.749496481121637717e-04
2.901789035473702825e+02,1.000171894111725912e+00,1.749667255703469192e-04
2.901993362314169644e+02,1.000207361346568957e+00,1.749651335068409070e-04
2.902197687153384322e+02,1.000515494677850503e+00,1.749709290761505538e-04
2.902402012993843528e+02,1.000237574176249922e+00,1.749486860018435936e-04
2.902606339833146194e+02,1.000334874500409255e+00,1.749532216647815721e-04
2.902810664671269478e+02,1.000435740313785571e+00,1.749882814229965862e-04
2.903014990510491771e+02,1.000264972146022835e+00,1.749768391824030648e-04
2.903219316348622669e+02,9.998801807965753685e-01,1.749215292926871543e-04
2.903423642185516655e+02,1.000424480874152922e+00,1.749790382917063329e-04
2.903627968023647554e+02,1.000422322814889853e+00,1.749352164573611003e-04
2.903832293860614300e+02,1.000120382175406331e+00,1.749171768888578018e-04
2.904036620697515900e+02,1.000046351359821228e+00,1.749252517433306999e-04
2.904240945533310878e+02,1.000052919207382818e+00,1.749333167737479123e-04
2.904445271369113470e+02,1.000418379263100732e+00,1.749782784588501663e-04
2.904649598204850918e+02,1.000076094546394900e+00,1.749831691541889485e-04
2.905058248874120181e+02,9.997435679466125658e-01,1.749840739900947217e-04
2.905262573708751006e+02,9.993382307820923849e-01,1.749666186746467013e-04
2.905466900543324300e+02,9.990324451758028079e-01,1.749723454841768753e-04
2.914252909082497354e+02,1.000792847000045116e+00,1.751346432662624620e-04
2.914457235902009415e+02,1.000549926185475114e+00,1.751917051964212743e-04
2.914661561721441103e+02,1.000350260100730138e+00,1.752204766875009611e-04
2.914865886539773783e+02,1.000000000000000000e+00,1.751600588469574415e-04
2.915070213358121691e+02,1.000350823069014128e+00,1.752286660251291283e-04
2.915274539176389226e+02,1.000315262239071190e+00,1.752100309869178906e-04
